code,name_ar,name_en
210690930000,- - - - محضرات يشار اليها غالباً كإضافات غذائية ، أساسها خلاصات من النباتات أو مركزات الفواكه أو العسل الطبيعي أو الفركتوز,"- - - - Preparations often referred to as food supplements, based on extracts from plants, fruit concentrates, honey or fructose"
210690940000,- - - - العسل الطبيعي الغني بغذاء ملكة النحل,- - - - Natural honey rich with bees queen food ( royal jelly)
210690950000,- - - - البروتين المتخلل بالماء مكون أساساً من مزيج من أحماض أمينية وكلوريد الصوديوم، ويستعمل في محضرات الأغذية (للتقطير مثلاً),- - - - Proteins hydrolysates consisting mainly of a mixture of amino-acids and sodium chloride used for food preparations
210690960000,- - - - محضرات تنمية العضلات مضاف اليها سكر أو مواد تحلية اخر :,"- - - - Muscle growing preparations, containing added sugar or other sweetening matter :"
210690960001,محضرات تنمية العضلات مضاف إليها محليات صناعية وبدون سكر مضاف أو محليات أخرى,"Muscle growing preparations, containing added artificial sweeteners and without added sugar or other sweeteners"
210690960002,محضرات تنمية العضلات مضاف إليها سكر أو محليات غير صناعية بنسبة أقل من 5 جم/100مل,"Muscle growing preparations, containing added sugar or non-artificial sweeteners in an amount less than 5g/100ml"
210690960003,محضرات تنمية العضلات مضاف إليها سكر مضاف أو محليات غير صناعية بنسبة من 5 إلى 7.99جم/100مل,"Muscle growing preparations, containing added sugar or non-artificial sweeteners in an amount from 5 to 7.99g/100ml"
210690960004,محضرات تنمية العضلات مضاف إليها سكر أو محليات غير صناعية بنسبة أكبر من أو يساوي 8 جم/100مل,"Muscle growing preparations, containing added sugar or non-artificial sweeteners in an amount greater than or equal to 8g/100ml"
210690980000,- - - - محضرات لصناعة الليمونادة أو غيرها من المشروبات غير مضاف اليها سكر أو مواد تحلية آخر :,- - - - Preparations for making lemonades or other beverages not containing added sugar or other sweetening matter :
210690980001,محضرات لصناعة المشروبات التي تحتوي على مواد منبهة (الطاقة) وإن كانت غازية.,"Preparations for beverages industry, containing stimuli components (power), whether or not aerated waters"
210690980002,محضرات لصناعة المشروبات الغازية,Preparations for aerated beverages industry.
210690989999,غيرها,Other.
210690990000,- - - - غيرها :,- - - - Other :
210690990001,غيرها من مستحضرات صحية أو عشبية.,Other health or herbal preparations.
210690990002,غيرها من مكملات غذائية,Other Food Supplements
210690990003,مبيض قهوة,coffee whitener
210690990004,محضرات من غذاء ملكات النحل,Preparations of royal Jelly
210690990005,معجون عسل بالأعشاب,Herbal honey paste
210690990007,كاسترد,custard
210690999999,غيرها,Other
220100000000,مياه، بما فيها المياه المعدنية الطبيعية أو الاصطناعية والمياه الغازية، غير مضاف إليها سكر أو مواد تحلية أخر وغير منكهة؛ جليد وثلج.,"Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow."
220110000000,- مياه معدنية ومياه غازية:,- Mineral waters and aerated waters:
220110100000,- - - مياه معدنية طبيعية :,- - - Natural mineral waters :
220110100001,مياه معدنية طبيعية في عبوات حجم (1) لتر وأقل,"Natural mineral water, 1litre bottle or less"
220110100002,مياه معدنية طبيعية في عبوات حجمها يزيد عن (1) لتر,"Natural mineral water, larger than 1 litre bottle"
220110109999,غيرها,Other
220110200000,- - - مياه معدنية اصطناعية :,- - - Artificial mineral waters :
220110200001,مياه معدنية اصطناعية في عبوات حجم (1) لتر وأقل,"Artificial mineral water, 1 litre bottle or less"
220110200002,مياه معدنية اصطناعية في عبوات حجمها يزيد عن (1) لتر,"Artificial mineral water, larger than 1 litre bottle"
220110209999,غيرها,Other
220110300000,- - - مياه غازية :,- - - Aerated waters :
220110300001,مياه غازية في عبوات حجم (1) لتر وأقل,"Sparkling water, 1 litre bottle or less"
220110300002,مياه غازية في عبوات حجمها يزيد عن (1) لتر,"Sparkling water, larger than 1 litre bottle"
220110309999,غيرها,Othr
220190000000,- غيرها :,- Other:
220190100000,- - - مياه عادية طبيعية :,- - - Ordinary natural waters :
220190100002,مياه زمزم,Zamzam water
220190100003,مياه عادية طبيعية غير مضاف إليها سكر أو مواد تحلية وغير منكهة في عبوات حجم (1) لتر وأقل,"Normal drinking water, not
containing added sugar or other sweetening and unflavored, 1 litre bottle or smaller"
220190100004,مياه عادية طبيعية غير مضاف إليها سكر أو مواد تحلية وغير منكهة في عبوات حجمها يزيد عن (1) لتر,"Normal drinking water, not
containing added sugar or other sweetening and unflavored, larger than 1 litre bottle"
220190109999,غيرها,Other
220190900000,- - - غيرها :,- - - Other:
220190900001,جليد,Snow
220190900002,ثلج,Ice
220190909999,غيرها,Other
220200000000,مياه، بما فيها المياه المعدنية والمياه الغازية، مضاف إليها سكر أو مواد تحلية أخر أو منكهة ومشروبات أخر غير كحولية، عدا عصارات الفواكه أو الثمار أو الخضر الداخلة في البند 20.09.,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured, and other non-alcoholic beverages, not including fruit, nut or vegetable juices of heading 20.09."
220210000000,- مياه، بما فيها المياه المعدنية والمياه الغازية، مضافاً إليها سكر أو مواد تحلية أخر أو منكهة :,"- Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured:"
220210100000,- - - مياه معدنية :,- - - Mineral waters:
220210120000,- - - - مياه معدنية منكهة غير مضافاً إليها سكر أو مواد تحلية اخر,"- - - - Mineral water flavoured, not containing added sugar or Other sweetening matter."
220210130000,- - - - مياه معدنية للرياضيين مضافاً إليها سكر أو مواد تحلية اخر، وإن كانت منكهة :,"- - - - Mineral water for athletes , containing added sugar or other sweetening matter, whether or not flavoured  :"
220210130001,مياه معدنية للرياضيين مضاف إليها محليات صناعية وبدون سكر مضاف أو محليات أخرى,"Mineral water for athletes, containing added artificial sweeteners and without added sugar or other sweeteners"
220210130002,مياه معدنية للرياضيين مضاف إليها سكر أو محليات غير صناعية بنسبة أقل من 5 جم/100مل,"Mineral water for athletes, containing added sugar or non-artificial sweeteners in an amount less than 5g/100ml"
220210130003,مياه معدنية للرياضيين مضاف إليها سكر مضاف أو محليات غير صناعية بنسبة من 5 إلى 7.99جم/100مل,"Mineral water for athletes, containing added sugar or non-artificial sweeteners in an amount from 5 to 7.99g/100ml"
220210130004,مياه معدنية للرياضيين مضاف إليها سكر أو محليات غير صناعية بنسبة أكبر من أو يساوي 8 جم/100مل,"Mineral water for athletes, containing added sugar or non-artificial sweeteners in an amount greater than or equal to 8g/100ml"
